Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
449,2012-10-14,ALCS,2,DET,NYY,W 3-0,36,35,3,8,1,0,0,3,1,0,13,0,0,0,0,0,0,0,-0.065,-1.641,.992,6,10,"47,082",198
450,2012-10-14,ALCS,2,NYY,DET,L 0-3,34,31,0,4,1,0,0,0,3,1,10,0,0,0,1,0,1,1,-0.566,-4.641,1.147,7,9,"47,082",198
Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
451,2012-10-14,NLCS,1,SFG,STL,L 4-6,38,34,4,7,1,1,0,4,4,0,7,0,0,0,0,0,0,0,-0.312,0.193,1.038,7,17,"42,534",201
452,2012-10-14,NLCS,1,STL,SFG,W 6-4,37,35,6,8,2,0,2,6,2,0,7,0,0,0,1,1,2,0,0.191,2.193,.589,4,17,"42,534",201
453,2012-10-13,ALCS,1,DET,NYY,W 6-4,54,50,6,15,3,1,1,6,4,1,10,0,0,0,0,1,0,0,0.134,-0.188,1.188,12,12,"47,122",294
454,2012-10-13,ALCS,1,NYY,DET,L 4-6,53,47,4,11,2,0,2,4,6,0,10,0,0,0,1,1,2,0,-0.367,-2.188,1.639,13,12,"47,122",294
455,2012-10-12,ALDS,5,BAL,NYY,L 1-3,32,30,1,4,0,0,0,1,2,0,9,0,0,0,0,1,1,0,-0.524,-3.642,1.455,4,9,"47,081",172
456,2012-10-12,ALDS,5,NYY,BAL,W 3-1,30,27,3,5,1,0,1,3,3,1,9,0,0,0,0,2,2,0,-0.023,-1.124,.738,3,10,"47,081",172
457,2012-10-12,NLDS,5,STL,WSN,W 9-7,45,37,9,11,4,0,1,8,8,0,10,0,0,0,0,0,1,1,0.732,4.681,1.550,9,19,"45,966",229
458,2012-10-12,NLDS,5,WSN,STL,L 7-9,39,38,7,11,2,1,3,7,1,0,11,0,0,0,0,0,0,0,0.229,2.682,.493,5,16,"45,966",229
459,2012-10-11,ALDS,4,BAL,NYY,W 2-1,49,46,2,8,3,0,1,2,3,0,12,0,0,0,0,0,0,0,-0.653,-4.706,1.617,8,12,"49,307",271
460,2012-10-11,NLDS,5,CIN,SFG,L 4-6,42,38,4,12,1,0,1,4,3,0,7,1,0,0,1,1,0,1,-0.314,-0.451,1.271,11,18,"44,142",232
461,2012-10-11,ALDS,5,DET,OAK,W 6-0,40,36,6,9,2,0,0,5,2,0,9,1,1,0,1,0,3,0,0.135,1.763,.681,7,10,"36,393",176
462,2012-10-11,ALDS,4,NYY,BAL,L 1-2,50,44,1,7,2,0,0,1,5,0,11,0,1,0,1,1,0,0,-1.153,-5.706,1.801,10,12,"49,307",271
463,2012-10-11,ALDS,5,OAK,DET,L 0-6,31,30,0,4,1,0,0,0,1,0,11,0,0,0,0,0,0,0,-0.364,-4.239,.575,4,11,"36,393",176
464,2012-10-11,NLDS,5,SFG,CIN,W 6-4,38,37,6,9,0,1,1,6,1,0,7,0,0,0,1,0,1,0,0.190,1.550,.704,5,16,"44,142",232
465,2012-10-11,NLDS,4,STL,WSN,L 1-2,36,29,1,3,0,0,0,1,5,1,10,0,1,1,1,0,0,0,-0.555,-3.320,1.367,8,12,"44,392",175
466,2012-10-11,NLDS,4,WSN,STL,W 2-1,28,26,2,3,0,0,2,2,2,0,6,0,0,0,0,1,0,0,-0.055,-1.840,1.049,2,14,"44,392",175
467,2012-10-10,ALDS,3,BAL,NYY,L 2-3,44,40,2,7,0,0,2,2,1,0,7,2,1,0,0,0,1,1,-0.642,-4.189,1.266,6,11,"50,497",211
468,2012-10-10,NLDS,4,CIN,SFG,L 3-8,40,35,3,9,1,0,1,3,4,0,13,0,0,1,0,0,0,0,-0.080,-1.450,.911,10,15,"44,375",215
469,2012-10-10,ALDS,4,DET,OAK,L 3-4,35,33,3,10,2,0,1,3,0,0,2,0,2,0,0,2,0,0,0.003,-1.237,.791,5,10,"36,385",201
470,2012-10-10,ALDS,3,NYY,BAL,W 3-2,39,39,3,7,1,1,2,3,0,0,11,0,0,0,0,1,0,0,-0.140,-2.674,1.488,3,11,"50,497",211
471,2012-10-10,ALDS,4,OAK,DET,W 4-3,37,34,4,8,3,0,0,4,3,0,12,0,0,0,1,0,0,0,0.501,-0.020,1.476,7,10,"36,385",201
472,2012-10-10,NLDS,4,SFG,CIN,W 8-3,40,33,8,11,5,0,3,8,5,0,6,0,1,1,0,2,0,1,0.419,3.551,.597,5,15,"44,375",215
473,2012-10-10,NLDS,3,STL,WSN,W 8-0,44,37,8,14,5,0,1,8,4,1,9,1,1,1,0,2,0,0,0.265,3.682,.350,9,15,"45,017",212
474,2012-10-10,NLDS,3,WSN,STL,L 0-8,38,34,0,7,1,0,0,0,3,0,5,0,1,0,1,0,0,0,-0.233,-4.319,.706,11,16,"45,017",212
475,2012-10-09,NLDS,3,CIN,SFG,L 1-2,38,33,1,4,0,0,0,1,4,0,7,1,0,0,0,0,1,0,-0.767,-3.944,1.293,7,14,"44,501",221
Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
476,2012-10-09,ALDS,3,DET,OAK,L 0-2,31,29,0,4,0,0,0,0,2,0,11,0,0,0,0,2,0,0,-0.551,-4.239,1.109,4,9,"37,090",153
477,2012-10-09,ALDS,3,OAK,DET,W 2-0,30,27,2,5,0,0,1,2,3,0,4,0,0,0,0,1,0,1,-0.052,-1.768,.665,4,9,"37,090",153
478,2012-10-09,NLDS,3,SFG,CIN,W 2-1,36,32,2,3,0,0,0,1,1,0,16,1,1,1,1,0,0,0,-0.266,-2.945,1.603,4,17,"44,501",221
479,2012-10-08,ALDS,2,BAL,NYY,W 3-2,33,32,3,7,1,0,0,3,1,0,6,0,0,0,2,1,0,0,-0.010,-1.046,1.011,6,10,"48,187",191
480,2012-10-08,ALDS,2,NYY,BAL,L 2-3,39,37,2,9,2,0,0,2,2,1,7,0,0,0,2,0,1,0,-0.509,-2.550,1.702,10,9,"48,187",191
481,2012-10-08,NLDS,2,STL,WSN,W 12-4,41,35,12,13,3,1,4,11,5,0,6,0,1,0,1,1,1,0,0.426,8.277,.403,5,17,"45,840",207
482,2012-10-08,NLDS,2,WSN,STL,L 4-12,40,35,4,10,1,0,2,4,4,0,11,0,0,1,0,0,0,0,-0.076,-0.186,.727,9,18,"45,840",207
483,2012-10-07,ALDS,1,BAL,NYY,L 2-7,36,34,2,8,2,0,0,2,1,0,8,0,1,0,1,1,0,0,-0.322,-2.550,1.251,7,10,"47,841",211
484,2012-10-07,NLDS,2,CIN,SFG,W 9-0,41,39,9,13,3,1,1,9,2,0,7,0,0,0,0,1,0,0,0.229,5.192,.452,5,15,"43,505",194
485,2012-10-07,ALDS,2,DET,OAK,W 5-4,41,36,5,11,2,0,0,2,2,1,11,1,1,1,1,0,0,0,0.681,0.767,1.868,10,13,"40,684",208
486,2012-10-07,ALDS,1,NYY,BAL,W 7-2,42,33,7,10,2,0,1,7,7,1,9,0,1,1,0,0,0,1,0.180,2.451,1.279,8,11,"47,841",211
487,2012-10-07,ALDS,2,OAK,DET,L 4-5,39,33,4,9,0,0,1,3,3,0,9,2,1,0,0,1,2,0,0.180,-0.680,1.690,8,10,"40,684",208
488,2012-10-07,NLDS,2,SFG,CIN,L 0-9,32,29,0,2,1,0,0,0,3,0,5,0,0,0,0,0,0,0,-0.273,-3.808,.350,5,17,"43,505",194
489,2012-10-07,NLDS,1,STL,WSN,L 2-3,39,28,2,3,0,0,0,1,7,0,8,2,1,1,2,2,2,0,-0.402,-2.188,1.536,10,17,"47,078",220
490,2012-10-07,NLDS,1,WSN,STL,W 3-2,40,35,3,8,0,0,0,3,4,0,13,0,1,0,1,0,0,0,0.099,-1.187,1.762,10,16,"47,078",220
491,2012-10-06,NLDS,1,CIN,SFG,W 5-2,38,35,5,9,1,0,2,4,2,1,9,1,0,0,0,1,0,0,0.133,1.193,.562,6,18,"43,492",207
492,2012-10-06,ALDS,1,DET,OAK,W 3-1,31,29,3,7,2,0,1,1,1,0,6,1,0,0,0,1,1,1,0.017,-1.162,.781,4,10,"43,323",176
493,2012-10-06,ALDS,1,OAK,DET,L 1-3,35,31,1,4,1,0,1,1,4,0,14,0,0,0,0,0,0,0,-0.483,-3.683,1.114,7,10,"43,323",176
494,2012-10-06,NLDS,1,SFG,CIN,L 2-5,40,34,2,7,1,0,1,1,6,1,5,0,0,0,1,0,0,0,-0.367,-1.810,1.139,11,17,"43,492",207
495,2012-10-05,NLWC,1,ATL,STL,L 3-6,42,39,3,12,2,1,1,3,3,0,7,0,0,0,0,0,0,0,-0.212,-1.368,1.165,12,16,"52,631",189
496,2012-10-05,ALWC,1,BAL,TEX,W 5-1,38,33,5,8,1,0,0,5,1,0,12,1,1,2,1,0,2,0,0.017,0.138,.914,6,12,"46,931",199
497,2012-10-05,NLWC,1,STL,ATL,W 6-3,35,32,6,6,1,0,1,5,0,0,5,1,1,1,2,2,0,0,0.292,1.633,.719,2,17,"52,631",189
498,2012-10-05,ALWC,1,TEX,BAL,L 1-5,36,34,1,9,0,0,0,0,2,0,6,0,0,0,1,3,0,0,-0.484,-3.861,1.180,8,14,"46,931",199
499,2011-10-28,WS,7,STL,TEX,W 6-2,38,30,6,7,1,0,1,6,6,1,7,2,0,0,0,1,0,0,0.323,2.413,.803,8,16,"47,399",197
500,2011-10-28,WS,7,TEX,STL,L 2-6,35,30,2,6,3,0,0,2,2,0,7,1,2,0,0,0,0,1,-0.175,-2.036,.963,6,16,"47,399",197
Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
501,2011-10-27,WS,6,STL,TEX,W 10-9,51,43,10,13,1,1,3,10,7,1,6,0,1,0,2,0,0,0,1.374,5.515,2.217,11,22,"47,325",273
502,2011-10-27,WS,6,TEX,STL,L 9-10,54,49,9,15,2,0,3,9,5,1,8,0,0,0,3,2,0,0,0.877,4.068,1.218,12,20,"47,325",273
503,2011-10-24,WS,5,STL,TEX,L 2-4,41,28,2,7,0,0,0,2,9,4,8,1,3,0,0,1,0,2,-0.394,-2.924,1.609,12,11,"51,459",211
504,2011-10-24,WS,5,TEX,STL,W 4-2,38,34,4,9,2,0,2,4,4,2,7,0,0,0,1,0,0,0,0.105,-0.376,1.264,10,10,"51,459",211
505,2011-10-23,WS,4,STL,TEX,L 0-4,31,28,0,2,1,0,0,0,3,0,8,0,0,0,0,1,0,0,-0.456,-4.924,.812,4,11,"51,539",187
506,2011-10-23,WS,4,TEX,STL,W 4-0,36,28,4,6,2,0,1,4,8,0,6,0,0,0,0,1,0,1,0.042,-0.378,.748,8,10,"51,539",187
507,2011-10-22,WS,3,STL,TEX,W 16-7,49,42,16,15,3,0,4,14,6,1,7,0,0,1,3,1,0,1,0.612,11.075,.599,6,10,"51,462",244
508,2011-10-22,WS,3,TEX,STL,L 7-16,42,36,7,13,2,0,2,7,4,0,7,0,0,2,0,1,0,0,0.111,2.077,.981,8,10,"51,462",244
509,2011-10-20,WS,2,STL,TEX,L 1-2,37,33,1,6,1,0,0,1,4,0,6,0,0,0,1,1,0,0,-0.372,-3.037,1.376,9,18,"47,288",184
510,2011-10-20,WS,2,TEX,STL,W 2-1,32,29,2,5,0,0,0,2,1,0,9,0,0,2,0,1,1,0,0.130,-2.039,1.530,3,16,"47,288",184
511,2011-10-19,WS,1,STL,TEX,W 3-2,35,26,3,6,2,0,0,3,6,2,5,1,2,0,0,2,0,0,0.074,-0.588,1.215,8,17,"46,406",186
512,2011-10-19,WS,1,TEX,STL,L 2-3,33,30,2,6,1,0,1,2,2,0,7,0,1,0,0,1,0,1,-0.427,-2.036,1.467,4,14,"46,406",186
513,2011-10-16,NLCS,6,MIL,STL,L 6-12,36,34,6,7,2,0,3,6,1,0,9,1,0,0,0,0,0,0,0.182,1.762,.478,3,20,"43,926",223
514,2011-10-16,NLCS,6,STL,MIL,W 12-6,44,38,12,14,1,0,3,11,3,1,11,0,1,2,0,0,1,0,0.684,7.762,.474,5,18,"43,926",223
515,2011-10-15,ALCS,6,DET,TEX,L 5-15,35,35,5,10,0,0,4,5,0,0,8,0,0,0,0,2,0,0,0.044,0.078,.324,3,9,"51,508",212
516,2011-10-15,ALCS,6,TEX,DET,W 15-5,50,41,15,17,4,0,2,15,8,2,4,0,0,1,1,0,2,1,0.544,10.622,.494,11,10,"51,508",212
517,2011-10-14,NLCS,5,MIL,STL,L 1-7,35,33,1,9,1,0,0,1,1,0,8,0,1,0,0,1,0,1,-0.251,-3.037,.733,7,15,"46,904",189
518,2011-10-14,NLCS,5,STL,MIL,W 7-1,42,35,7,10,3,0,0,5,5,0,2,1,1,0,3,1,1,0,0.250,3.410,.498,11,16,"46,904",189
519,2011-10-13,ALCS,5,DET,TEX,W 7-5,35,32,7,10,1,1,4,7,3,0,7,0,0,0,0,2,1,0,0.341,2.912,.652,4,10,"41,908",201
520,2011-10-13,NLCS,4,MIL,STL,W 4-2,39,36,4,10,5,0,0,4,1,0,8,1,1,0,1,1,0,0,0.167,-0.036,1.011,8,14,"45,606",205
521,2011-10-13,NLCS,4,STL,MIL,L 2-4,37,36,2,8,2,0,2,2,1,0,7,0,0,0,1,0,0,0,-0.332,-2.037,1.092,8,15,"45,606",205
522,2011-10-13,ALCS,5,TEX,DET,L 5-7,42,37,5,10,4,0,1,5,4,0,9,0,0,1,1,1,0,0,-0.159,0.399,1.129,10,10,"41,908",201
523,2011-10-12,ALCS,4,DET,TEX,L 3-7,41,35,3,5,1,0,1,3,5,1,6,1,0,0,0,1,0,1,-0.349,-2.623,1.247,5,10,"42,234",240
524,2011-10-12,NLCS,3,MIL,STL,L 3-4,35,30,3,6,0,0,1,3,3,1,7,1,0,1,0,1,0,0,-0.452,-1.037,1.350,5,14,"43,584",190
525,2011-10-12,NLCS,3,STL,MIL,W 4-3,37,29,4,9,4,0,0,3,6,3,5,1,1,0,0,3,0,0,0.048,0.412,.904,9,16,"43,584",190
Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
526,2011-10-12,ALCS,4,TEX,DET,W 7-3,45,42,7,11,3,0,1,7,3,1,10,0,0,0,0,1,1,1,0.150,1.377,1.482,5,10,"42,234",240
527,2011-10-11,ALCS,3,DET,TEX,W 5-2,37,35,5,11,2,0,3,5,2,0,7,0,0,0,0,0,1,0,0.170,0.912,.870,8,10,"41,905",188
528,2011-10-11,ALCS,3,TEX,DET,L 2-5,33,31,2,8,2,0,0,2,0,0,5,1,1,0,0,2,0,0,-0.331,-2.600,.995,4,9,"41,905",188
529,2011-10-10,ALCS,2,DET,TEX,L 3-7,49,40,3,8,3,0,1,3,6,1,8,1,2,0,1,0,0,0,-0.622,-3.017,1.715,13,11,"51,227",265
530,2011-10-10,NLCS,2,MIL,STL,L 3-12,37,34,3,8,2,0,2,3,3,0,4,0,0,0,0,1,0,0,-0.114,-1.239,.609,7,17,"43,937",216
531,2011-10-10,NLCS,2,STL,MIL,W 12-3,45,43,12,17,5,0,2,11,1,0,8,0,1,0,1,0,0,1,0.387,7.764,.361,6,21,"43,937",216
532,2011-10-10,ALCS,2,TEX,DET,W 7-3,43,39,7,11,4,0,2,7,3,1,7,1,0,0,0,1,0,0,-0.121,1.530,1.704,6,9,"51,227",265
533,2011-10-09,NLCS,1,MIL,STL,W 9-6,41,34,9,11,5,0,3,9,5,1,4,1,1,0,1,1,0,0,0.744,5.232,.719,8,15,"43,613",215
534,2011-10-09,NLCS,1,STL,MIL,L 6-9,38,35,6,9,1,0,1,5,3,0,10,0,0,0,0,1,0,0,0.243,1.762,.946,5,16,"43,613",215
535,2011-10-08,ALCS,1,DET,TEX,L 2-3,38,32,2,7,2,0,0,1,6,1,14,0,0,0,0,2,0,0,-0.573,-2.924,1.718,9,12,"50,114",187
536,2011-10-08,ALCS,1,TEX,DET,W 3-2,32,30,3,6,0,1,1,3,2,0,7,0,0,0,1,0,0,1,-0.072,-1.378,.774,5,10,"50,114",187
537,2011-10-07,NLDS,5,ARI,MIL,L 2-3,43,39,2,10,1,0,1,2,4,0,10,0,0,0,0,1,1,0,-0.339,-2.711,1.900,11,17,"44,028",221
538,2011-10-07,NLDS,5,MIL,ARI,W 3-2,38,34,3,7,2,0,0,3,2,0,10,1,0,1,0,0,1,0,0.161,-1.210,1.415,7,15,"44,028",221
539,2011-10-07,NLDS,5,PHI,STL,L 0-1,31,30,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,1,-0.808,-4.158,1.416,4,12,"46,530",149
540,2011-10-07,NLDS,5,STL,PHI,W 1-0,35,32,1,6,1,1,0,1,1,1,9,0,1,0,1,1,1,0,-0.308,-3.158,.964,7,12,"46,530",149
541,2011-10-06,ALDS,5,DET,NYY,W 3-2,36,34,3,8,2,0,2,3,2,1,13,0,0,0,0,1,0,0,-0.096,-1.782,.755,6,11,"50,960",214
542,2011-10-06,ALDS,5,NYY,DET,L 2-3,40,37,2,10,1,0,1,2,3,0,10,0,0,0,0,0,0,0,-0.597,-2.782,1.852,11,9,"50,960",214
543,2011-10-05,NLDS,4,ARI,MIL,W 10-6,42,37,10,13,1,0,4,10,4,0,7,1,0,0,1,1,1,0,0.526,6.234,.561,8,16,"38,830",205
544,2011-10-05,NLDS,4,MIL,ARI,L 6-10,41,35,6,11,4,0,1,6,4,0,3,0,1,1,0,1,2,0,0.025,1.762,.873,8,16,"38,830",205
545,2011-10-05,NLDS,4,PHI,STL,L 3-5,34,32,3,7,1,1,0,2,1,0,7,0,1,0,0,0,0,1,-0.223,-1.037,1.125,4,13,"47,071",154
546,2011-10-05,NLDS,4,STL,PHI,W 5-3,32,30,5,6,2,0,1,5,1,0,6,1,0,0,0,0,0,0,0.276,1.412,.858,3,17,"47,071",154
547,2011-10-04,NLDS,3,ARI,MIL,W 8-1,36,33,8,11,1,0,1,8,3,1,9,0,0,0,0,1,2,0,0.328,4.233,.599,4,12,"48,312",181
548,2011-10-04,ALDS,4,DET,NYY,L 1-10,34,30,1,4,1,0,1,1,4,1,9,0,0,0,0,1,1,0,-0.273,-3.601,.897,6,11,"43,527",190
549,2011-10-04,NLDS,3,MIL,ARI,L 1-8,33,30,1,3,0,0,1,1,2,0,7,1,0,0,0,0,0,0,-0.174,-3.239,.533,5,14,"48,312",181
550,2011-10-04,ALDS,4,NYY,DET,W 10-1,44,38,10,13,2,0,0,8,3,1,8,2,0,1,0,1,0,0,0.227,5.400,.667,7,11,"43,527",190
Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
551,2011-10-04,NLDS,3,PHI,STL,W 3-2,36,34,3,7,1,0,1,3,2,2,4,0,0,0,0,0,1,0,0.012,-1.037,1.023,6,14,"46,914",193
552,2011-10-04,NLDS,3,STL,PHI,L 2-3,43,38,2,12,3,0,0,2,4,1,8,1,0,0,0,1,3,0,-0.485,-2.035,1.590,14,16,"46,914",193
553,2011-10-04,ALDS,4,TBR,TEX,L 3-4,37,34,3,7,2,0,0,3,3,0,12,0,0,0,0,0,0,0,-0.395,-1.188,1.418,7,11,"28,299",185
554,2011-10-04,ALDS,4,TEX,TBR,W 4-3,37,32,4,6,0,0,4,4,5,0,4,0,0,0,0,1,0,0,0.104,-0.188,.596,6,10,"28,299",185
555,2011-10-03,ALDS,3,DET,NYY,W 5-4,36,27,5,8,3,0,1,4,6,1,5,1,2,0,0,3,0,0,0.304,0.910,1.164,7,10,"43,581",194
556,2011-10-03,ALDS,3,NYY,DET,L 4-5,37,31,4,6,1,1,0,4,5,0,12,1,0,0,0,2,1,0,-0.196,-0.601,1.570,6,10,"43,581",194
557,2011-10-03,ALDS,3,TBR,TEX,L 3-4,36,31,3,6,0,0,2,3,5,0,8,0,0,0,0,1,1,1,-0.320,-1.188,1.820,6,12,"32,828",231
558,2011-10-03,ALDS,3,TEX,TBR,W 4-3,38,34,4,9,1,0,1,4,4,0,4,0,0,0,0,0,4,2,0.180,-0.187,1.214,7,9,"32,828",231
559,2011-10-02,NLDS,2,ARI,MIL,L 4-9,41,36,4,10,2,0,3,4,5,0,13,0,0,0,0,0,1,1,0.072,-0.239,.770,10,16,"44,066",209
560,2011-10-02,ALDS,2,DET,NYY,W 5-3,39,35,5,9,0,0,1,5,1,0,10,1,2,0,1,0,1,0,0.098,0.216,.503,7,11,"50,596",214
561,2011-10-02,NLDS,2,MIL,ARI,W 9-4,38,36,9,13,2,1,1,9,2,1,8,0,0,0,0,1,0,0,0.571,5.234,.795,5,16,"44,066",209
562,2011-10-02,ALDS,2,NYY,DET,L 3-5,39,31,3,5,0,1,2,3,6,0,9,1,0,1,0,0,0,0,-0.404,-1.783,1.245,9,11,"50,596",214
563,2011-10-02,NLDS,2,PHI,STL,L 4-5,35,31,4,6,2,0,0,4,3,0,8,1,0,0,0,1,1,1,-0.316,-0.156,1.245,4,15,"46,575",202
564,2011-10-02,NLDS,2,STL,PHI,W 5-4,41,36,5,13,3,2,0,5,4,1,12,0,1,0,0,1,0,1,0.183,0.842,1.221,9,19,"46,575",202
565,2011-10-01,NLDS,1,ARI,MIL,L 1-4,31,30,1,4,0,0,1,1,1,0,10,0,0,0,0,0,1,0,-0.460,-3.239,.920,3,12,"44,122",164
566,2011-10-01,NLDS,1,MIL,ARI,W 4-1,36,31,4,8,2,1,1,4,2,0,3,2,0,1,0,0,0,0,0.041,0.234,.854,8,11,"44,122",164
567,2011-10-01,NLDS,1,PHI,STL,W 11-6,40,37,11,14,2,0,2,11,2,0,7,0,0,1,0,0,0,0,0.553,7.304,.720,5,12,"46,480",175
568,2011-10-01,NLDS,1,STL,PHI,L 6-11,36,34,6,7,1,0,1,6,2,0,10,0,0,0,0,0,1,0,0.054,1.842,.487,3,17,"46,480",175
569,2011-10-01,ALDS,2,TBR,TEX,L 6-8,40,36,6,9,4,0,2,6,4,0,4,0,0,0,1,0,0,1,-0.084,1.080,1.177,7,12,"51,351",208
570,2011-10-01,ALDS,2,TEX,TBR,W 8-6,38,33,8,10,1,0,1,7,1,1,8,3,1,0,0,0,0,0,0.418,3.623,1.014,6,10,"51,351",208
571,2011-09-30,ALDS,1,DET,NYY,L 3-9,36,32,3,7,0,0,1,3,4,0,10,0,0,0,0,1,0,0,-0.280,-1.783,.644,6,10,"50,940",206
572,2011-09-30,ALDS,1,NYY,DET,W 9-3,40,36,9,11,4,0,1,9,4,0,11,0,0,0,0,0,1,0,0.218,4.750,.886,7,9,"50,940",206
573,2011-09-30,ALDS,1,TBR,TEX,W 9-0,42,39,9,11,1,0,3,9,2,0,11,1,0,0,1,0,0,0,0.333,4.075,.329,6,10,"50,498",180
574,2011-09-30,ALDS,1,TEX,TBR,L 0-9,32,29,0,2,1,0,0,0,2,0,8,1,0,0,0,0,0,0,-0.166,-4.922,.294,5,10,"50,498",180
575,2010-11-01,WS,5,SFG,TEX,W 3-1,34,33,3,7,0,0,1,3,0,0,8,0,1,0,1,1,0,0,-0.055,-1.873,1.014,4,9,"52,045",152
Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
576,2010-11-01,WS,5,TEX,SFG,L 1-3,32,30,1,3,0,0,1,1,2,0,12,0,0,0,0,0,0,0,-0.555,-3.874,1.100,4,9,"52,045",152
577,2010-10-31,WS,4,SFG,TEX,W 4-0,37,35,4,8,2,0,2,4,2,0,6,0,0,0,0,0,1,0,0.016,-0.872,.697,6,9,"51,920",189
578,2010-10-31,WS,4,TEX,SFG,L 0-4,30,28,0,3,0,0,0,0,2,0,8,0,0,0,1,2,0,1,-0.484,-4.873,.945,3,9,"51,920",189
579,2010-10-30,WS,3,SFG,TEX,L 2-4,34,31,2,5,1,0,2,2,2,0,8,1,0,0,0,1,0,0,-0.377,-2.874,.799,5,9,"52,419",171
580,2010-10-30,WS,3,TEX,SFG,W 4-2,33,29,4,8,1,0,2,4,4,0,4,0,0,0,1,3,1,1,0.124,-0.332,.534,5,9,"52,419",171
581,2010-10-28,WS,2,SFG,TEX,W 9-0,38,32,9,8,2,1,1,9,6,0,9,0,0,0,0,0,0,0,-0.017,5.215,.673,5,14,"43,622",197
582,2010-10-28,WS,2,TEX,SFG,L 0-9,34,30,0,4,1,0,0,0,3,1,2,0,1,0,0,0,1,0,-0.517,-4.258,1.196,7,16,"43,622",197
583,2010-10-27,WS,1,SFG,TEX,W 11-7,41,38,11,14,6,0,1,11,1,0,12,2,0,0,2,0,0,1,0.431,7.215,.757,6,17,"43,601",216
584,2010-10-27,WS,1,TEX,SFG,L 7-11,42,36,7,11,4,0,0,7,4,0,5,0,0,2,1,1,0,0,-0.068,2.745,.676,8,16,"43,601",216
585,2010-10-23,NLCS,6,PHI,SFG,L 2-3,40,32,2,8,3,0,0,2,5,1,7,1,1,1,0,0,0,0,-0.564,-2.481,1.889,11,14,"46,062",221
586,2010-10-23,NLCS,6,SFG,PHI,W 3-2,41,37,3,13,2,0,1,2,2,2,10,1,1,0,1,2,0,0,-0.065,-1.481,1.358,11,18,"46,062",221
587,2010-10-22,ALCS,6,NYY,TEX,L 1-6,31,28,1,3,2,1,0,0,3,0,9,0,0,0,0,1,0,1,-0.248,-3.872,.702,3,9,"51,404",177
588,2010-10-22,ALCS,6,TEX,NYY,W 6-1,37,30,6,7,4,0,1,6,6,4,3,0,0,1,0,0,0,0,0.251,1.669,.787,7,9,"51,404",177
589,2010-10-21,NLCS,5,PHI,SFG,W 4-2,37,33,4,6,0,0,1,3,2,0,9,1,1,0,2,0,3,0,0.038,-0.258,.945,6,15,"43,713",195
590,2010-10-21,NLCS,5,SFG,PHI,L 2-4,36,34,2,7,2,0,0,2,2,0,10,0,0,0,1,0,0,0,-0.465,-2.258,1.442,7,15,"43,713",195
591,2010-10-20,ALCS,5,NYY,TEX,W 7-2,38,30,7,9,3,0,3,6,6,1,4,0,1,1,0,1,1,0,0.272,2.784,.433,7,9,"49,832",228
592,2010-10-20,NLCS,4,PHI,SFG,L 5-6,38,32,5,9,3,0,0,4,3,1,11,2,1,0,0,1,0,1,0.155,0.742,1.564,6,16,"43,515",220
593,2010-10-20,NLCS,4,SFG,PHI,W 6-5,41,35,6,11,4,0,0,6,4,0,7,1,0,1,1,1,0,1,0.657,1.961,1.362,9,17,"43,515",220
594,2010-10-20,ALCS,5,TEX,NYY,L 2-7,37,37,2,13,1,0,1,2,0,0,10,0,0,0,0,2,2,0,-0.229,-2.742,.741,8,10,"49,832",228
595,2010-10-19,ALCS,4,NYY,TEX,L 3-10,38,33,3,7,1,1,1,3,4,0,9,1,0,0,0,1,0,0,-0.049,-1.742,1.044,8,11,"49,977",245
596,2010-10-19,NLCS,3,PHI,SFG,L 0-3,34,29,0,3,0,0,0,0,3,0,7,2,0,0,0,1,1,0,-0.426,-4.258,.902,7,11,"43,320",159
